"Musicians Institute","1655 McCadden Hollywood California 90028","90028","@mi.edu",34.1,-118.3269
"Muskingum College","163 Stormont Street New Concord Ohio 43762","43762","@muskingum.edu",40.0159,-81.7352
"Myotherapy Institute,"3756 B St Lincoln NE","68510","@myotherapy.edu",40.799999,-96.666702
"Napa Valley College,"751 Main St Napa CA","94559","@napavalley.edu",38.297199,-122.284401
"Naropa University","2130 Arapahoe Ave Boulder Colorado 80302-6697","80302","@naropa.edu",40.0144,-105.2672
"Nashotah House","2777 Mission Rd Nashotah Wisconsin 53058-9793","53058","@nashotah.edu",43.0886,-88.4223
"Nashville State Technical Community College,"Eakin-Weakley Dr Nashville TN","37243","@nscc.edu",36.165798,-86.784401
"National American University-Albuquerque","4775 Indian School Road NE Suite 200 Albuequerque New Mexico 87110-3976","87110","@national.edu",35.102,-106.5907
"National American University-Austin","13801 North Mo Pac Expressway Suite 300 Austin Texas 78727","78727","@national.edu",30.4262,-97.7117
"National American University-Bloomington","7801 Metro Parkway Suite 200 Bloomington Minnesota 55425","55425","@national.edu",44.8497,-93.2441
"National American University-Brooklyn Center","6120 Earle Brown Drive Suite 100 Brooklyn Center Minnesota 55430-4100","55430","@national.edu",45.0662,-93.302
"National American University-Colorado Springs","5125 North Academy Boulevard Colorado Springs Colorado 80918-4001","80918","@national.edu",38.9052,-104.7769
"National American University-Denver","1325 S. Colorado Boulevard Suite 100 Denver Colorado 80222-3308","80222","@national.edu",39.6924,-104.9409
"National American University-Ellsworth AFB Extension","1000 Ellsworth Street  Suite 2400-B Ellsworth AFB South Dakota 57706","57706","@national.edu",44.15,-103.0805
"National American University-Independence","3620 Arrowhead Avenue Independence Missouri 64057","64057","@national.edu",39.0648,-94.3523
"National American University-Overland Park","10310 Mastin Overland Park Kansas 66212-5451","66212","@national.edu",38.9413,-94.702
"National American University-Rapid City","321 Kansas City Street Rapid City South Dakota 57701-3692","57701","@national.edu",44.0779,-103.2226
"National American University-Rio Rancho","1601 Rio Rancho Suite 200 Highway 528 & Sara Road Rio Rancho New Mexico 87124-1903","87124","@national.edu",39.527596,-99.141968
"National American University-Roseville","1550 West Highway 36 Roseville Minnesota 55113-4035","55113","@national.edu",45.0095,-93.1702
"National American University-Sioux Falls","Vista Park Office Building Suite 100  2801 South Kiwanis Ave Sioux Falls South Dakota 57105-4293","57105","@national.edu",43.519,-96.7613
"National American University-Wichita","7309 E 21st St. N. Suite G40 Wichita Kansas 67206","67206","@national.edu",37.703,-97.2299
"National American University-Zona Rosa","7490 NW 87th Street Kansas City Missouri 64153","64153","@national.edu",39.2732,-94.6899
"National Institute of Massotherapy,"12 W Bowery St Akron OH","44308","@nim.edu",41.081402,-81.519203
"National Park Community College,"364 W Grand Ave Hot Springs AR","71901","@npcc.edu",34.503601,-93.055
"National Polytechnic College,"5552 Jillson St Commerce CA","90040","@npcollege.edu",34.000599,-118.158897
*"National University,"7921 Herschel Ave La Jolla CA","92037",@anu.edu @univ.kiev @nu.edu @nu.edu @ndu.edu @nl.edu @gmail.com @coombs.anu ,32.847198,-117.2733
"National University of Health Sciences","200 E Roosevelt Rd Lombard Illinois 60148-4583","60148","@nuhs.edu",41.8605,-88.0021
"National-Louis University","122 S Michigan Ave Chicago Illinois 60603","60603","@nl.edu",41.8805,-87.625
"Navajo Technical College,"Stacher St Crownpoint NM","87313","@navajotech.edu",35.678101,-108.150597
"Naval Postgraduate School,"378 Tyler St Monterey CA","93940","@nps.edu",36.600296,-121.893608
"Navarro College,"437 N 13th St Corsicana TX","75110","@navarrocollege.edu",32.095298,-96.468597
"Nazarene Bible College","1111 Academy Park Loop Colorado Springs Colorado 80910-3704","80910","@nbc.edu",38.8153,-104.7525
"Nazarene Theological Seminary","1700 E Meyer Blvd Kansas City Missouri 64131-1246","64131","@nts.edu",39.0084,-94.5659
"Nazareth College","4245 East Ave Rochester New York 14618-3790","14618","@naz.edu",43.1023,-77.5145
"Nebraska Christian College","12550 S. 114th St. Papillion Nebraska 68046","68046","@nechristian.edu",41.1462,-96.0466
"Nebraska Wesleyan University,"3756 B St Lincoln NE","68510","@nebrwesleyan.edu",40.799999,-96.666702
"Neosho County Community College,"Us Highway 56 Chanute KS","67554","@neosho.edu",38.34742,-98.200302
"Neumann College","One Neumann Drive Aston Pennsylvania 19014-1298","19014","@neumann.edu",39.8741,-75.4423
"Neumont University,"1290 W South Jordan Pkwy South Jordan UT","84095",@neumont.edu @neumont.edu ,40.562199,-111.928902
"Nevada State College","1125 Nevada State Drive Henderson Nevada 89015","89015","@nsc.nevada.edu",36.0373,-114.9664
"New Brunswick Theological Seminary,"252 Delavan St New Brunswick NJ","08901","@nbts.edu",40.486099,-74.452202
"New College of Florida","5800 Bay Shore Road Sarasota Florida 34243-2109","34243","@ncf.edu",27.3847,-82.5589
"New England Institute of Technology","2500 Post Rd Warwick Rhode Island 02886-2244","02886","@neit.edu",41.7143,-71.4458
"New England Law-Boston,"51 Tremont St Boston MA","02108","@nesl.edu",42.358299,-71.060303
"New England School of Acupuncture,"376 Homer St Newton MA","02459","@nesa.edu",42.336899,-71.209702
"New Hampshire Institute of Art","148 Concord St Manchester New Hampshire 03104-4858","03104","@nhia.edu",42.9928,-71.4588
"New Jersey Institute of Technology","University Heights Newark New Jersey 07102","07102","@njit.edu",40.7351,-74.1733
"New Mexico Highlands University","University Ave Las Vegas New Mexico 87701","87701","@nmhu.edu",35.6079,-105.2376
"New Mexico Institute of Mining and Technology","801 Leroy Place Socorro New Mexico 87801","87801","@nmt.edu",34.037,-106.6959
*"New Mexico State University-Alamogordo,"256 E 10th St Alamogordo NM","88310","@nmsua.nmsu.edu",32.899399,-105.959702
*"New Mexico State University-Carlsbad,"Us Highway 60 Carlsbad NM","87009","@cavern.nmsu.edu",34.64011,-105.853996
*"New Mexico State University-Grants,"Us Highway 60 Grants NM","87009","@grants.nmsu.edu",34.64011,-105.853996
*"New Mexico State University-Main Campus,"State Route 478 N Las Cruces NM","88001","@nmsu.edu" ,32.312199,-106.777802
"New River Community College,"444 Broad St Dublin VA","24084","@nr.edu",37.105598,-80.6856
"New Saint Andrews College","405 S. Main Street Moscow Idaho 83843","83843","@nsa.edu",46.7311,-116.9834
"New York Academy of Art,"16 Kenmare St New York NY","10012","@nyaa.edu",40.720409,-73.994637
"New York College of Podiatric Medicine","53 East 124 Street New York New York 10035-1940","10035","@nycpm.edu",40.8008,-73.9346
"New York Institute of Technology-Manhattan Campus","1855 Broadway New York New York 10023-7692","10023","@nyit.edu",40.7695,-73.9824
"New York Institute of Technology-Old Westbury","Northern Blvd Old Westbury New York 11568-8000","11568","@nyit.edu",40.781,-73.603
"New York Medical College,"Taconic State Pkwy Valhalla NY","10595","@nymc.edu",41.074699,-73.775597
*"New York University,"16 Kenmare St New York NY","10012","@nyu.edu",40.720409,-73.994637
"Newberry College","2100 College St Newberry South Carolina 29108","29108","@newberry.edu",34.2847,-81.6152
"Newbury College-Brookline,"157 Sumner Rd Brookline MA","02445","@newbury.edu",42.331699,-71.129997
*"Newman University,"431 N Market St Wichita KS","67202",@bath.ac @cornell.edu @paulbunyan.net @sjcnc.org @cs.haifa ,37.6922,-97.337196
"Newschool of Architecture and Design","1249 F St San Diego California 92101","92101","@newschoolarch.edu",32.7216,-117.163
"Niagara County Community College,"5822 Hoover Rd Sanborn NY","14132","@niagaracc.suny.edu" ,43.1367,-78.885002
"Niagara University,"71 Sophomore Dr Niagara University NY","14109","@niagara.edu",43.137199,-79.039398
"Nicholls State University,"State Route 1 Thibodaux LA","70301","@nicholls.edu",29.795561,-90.822777
"Nichols College","Center Rd Dudley Massachusetts 01571-5000","01571","@nichols.edu",42.0507,-71.9173
"Norfolk State University","700 Park Ave Norfolk Virginia 23504-8000","23504","@nsu.edu",36.8471,-76.2697
"Normandale Community College,"W 90th St Bloomington MN","55420","@normandale.edu",44.840801,-93.298103
"North Arkansas College,"108 Stephenson W Harrison AR","72601","@northark.edu",36.229721,-93.107498
"North Carolina A & T State University,"629 Chatham St Greensboro NC","27330","@ncat.edu",35.476109,-79.172302
"North Carolina Central University,"254 E Main St Durham NC","27701","@nccu.edu",35.9939,-78.898903
"North Carolina Wesleyan College","3400 N Wesleyan Blvd Rocky Mount North Carolina 27804","27804","@ncwc.edu",35.9743,-77.8344
"North Central College,"9 E Ogden Ave Naperville IL","60563","@noctrl.edu",41.785801,-88.147202
"North Central Kansas Technical College,"162 E Clinton St Beloit KS","67420","@ncktc.edu",39.4561,-98.105797
"North Central Michigan College,"453 Howard St Petoskey MI","49770","@ncmich.edu",45.373299,-84.955299
"North Central Missouri College,"231 E Crowder Rd Trenton MO","64683","@mail.ncmiss.edu",40.078899,-93.616402
"North Central Texas College,"1223 E Broadway St Gainesville TX","76240","@nctc.cc",33.625801,-97.133102
"North Central University","910 Elliot Ave Minneapolis Minnesota 55404-1391","55404","@northcentral.edu",44.9695,-93.2612
"North Country Community College,"26 Bloomingdale Ave Saranac Lake NY","12983","@nccc.edu",44.329399,-74.131699
"North Dakota State College of Science,"231 4th St N Wahpeton ND","58075","@ndsu.edu",46.265301,-96.605598
*"North Dakota State University-Main Campus,"639 1st Ave N Fargo ND","58102",,46.877201,-96.789398
"North Florida Community College,"118 SW Range Ave Madison FL","32340","@nfcc.edu",30.4692,-83.413101
"North Georgia College & State University,"Torrington Rd Dahlonega GA","30533","@ngcsu.edu",34.534351,-83.99469
"North Greenville University","7801 N. Tigerville Road Tigerville South Carolina 29688-1892","29688","@ngu.edu",35.1112,-82.3564
"North Hennepin Community College,"Brooklyn Blvd Brooklyn Park MN","55443","@nhcc.edu",45.0942,-93.356102
"North Iowa Area Community College,"17 2nd St NE Mason City IA","50401","@niacc.edu",43.153599,-93.200798
*"North Park University","3225 W Foster Ave Chicago Illinois 60625-4895","60625","@unc.edu",41.9756,-87.7096
"Northampton County Area Community College,"861 Linden St Bethlehem PA","18018","@northampton.edu",40.625801,-75.370796
"Northcentral University","10000 E. University Dr Prescott Valley Arizona 86314","86314","@ncu.edu",34.601,-112.3285
"Northeast Alabama Community College,"51 Main St W Rainsville AL","35986","@nacc.edu",34.494202,-85.847801
*"Northeast Community College,"473 S 7th St Norfolk NE","68701",@northeast.edu @NortheastState.edu @nemcc.edu @northeast.edu ,42.028301,-97.416702
"Northeast Iowa Community College-Calmar,"2732 W 4th St Calmar IA","50201","@nicc.edu",42.036919,-93.4664
"Northeast Mississippi Community College," Booneville MS","38829","@nemcc.edu",34.6581,-88.566704
*"Northeast State Technical Community College,"3417 State Route 126 Blountville TN","37617",@northeast.edu ,36.5331,-82.326897
"Northeastern Illinois University","5500 N Saint Louis Ave Chicago Illinois 60625-4699","60625","@neiu.edu",41.9812,-87.7162
"Northeastern Oklahoma A&M College,"2576 D Rd Miami OK","67675","@neoam.edu",39.527596,-99.141968
"Northeastern State University","600 N Grand Tahlequah Oklahoma 74464-2399","74464","@nsuok.edu",35.9197,-94.9669
"Northeastern University","360 Huntington Ave Boston Massachusetts 02115-5000","02115","@neu.edu",42.3401,-71.0889
"Northern Arizona University,"134 W Santa Fe Ave Flagstaff AZ","86001","@nau.edu",35.198101,-111.650597
"Northern Illinois University","1425 W. Lincoln Hwy. Dekalb Illinois 60115-2825","60115","@niu.edu",41.9308,-88.7799
"Northern Kentucky University,"2723 Alexandria Pike Highland Heights KY","41076","@nku.edu",39.0331,-84.451897
"Northern Maine Community College,"142 State St Presque Isle ME","04769","@nmcc.edu",46.681099,-68.016403
"Northern Michigan University","1401 Presque Isle Avenue Marquette Michigan 49855","49855","@nmu.edu",46.5293,-87.3953
"Northern New Mexico College","921 Paseo de Onate Espanola New Mexico 87532","87532","@nnmc.edu",35.9882,-106.0779
"Northern State University","1200 S Jay St Aberdeen South Dakota 57401-7198","57401","@northern.edu",45.4526,-98.4838
"Northern Virginia Community College,"4303 Ravensworth Rd Annandale VA","22003","@nvcc.edu",38.830299,-77.196701
*"Northland College","1411 Ellis Avenue Ashland Wisconsin 54806-3999","54806","@northland.edu",46.5811,-90.8739
*"Northland Community and Technical College,"Us Highway 59 Thief River Falls MN","56701","@northlandcollege.edu",48.119202,-96.180801
"NorthWest Arkansas Community College,"126 NE 2nd St Bentonville AR","72712","@nwacc.edu",36.37278,-94.208611
"Northwest Christian University,"457 E 6th Ave Eugene OR","97401","@northwestchristian.edu",44.0522,-123.085602
"Northwest College of Art","16301 Creative Dr NE Poulsbo Washington 98370","98370","@northwestern.edu",47.7453,-122.6347
"Northwest Florida State College","100 College Blvd Niceville Florida 32578-1295","32578","@nwfstatecollege.edu",30.5349,-86.4753
"Northwest Indian College","2522 Kwina Rd Bellingham Washington 98226-9217","98226","@nwic.edu",48.7936,-122.6309
"Northwest Iowa Community College,"233 9th St Sheldon IA","51201","@nwicc.edu",43.181099,-95.855797
"Northwest Mississippi Community College,"Us Highway 51 Senatobia MS","38668","@northwestms.edu",34.6175,-89.968597
"Northwest Missouri State University","800 University Drive Maryville Missouri 64468-6001","64468","@nwmissouri.edu",40.3528,-94.8823
"Northwest Nazarene University","623 Holly St Nampa Idaho 83686-5897","83686","@nnu.edu",43.5631,-116.5645
"Northwest Technical College,"124 6th St NW Bemidji MN","56601","@ntcmn.edu",47.473598,-94.879997
*"Northwest University,"143 9th Ave Kirkland WA","98033",@northwestern.edu @northwestu.edu @kellogg.northw @unoh.edu @northwestern.edu @ctd.northw ,47.681702,-122.207497
"Northwestern College,"312 Wabasha St N Saint Paul MN","55102","@northwestern.edu",44.944401,-93.093102
"Northwestern College,"107 2nd St NE Orange City IA","51041","@northwestern.edu",43.007198,-96.058098
"Northwestern Health Sciences University","2501 W 84th St Bloomington Minnesota 55431","55431","@northwestern.edu",44.8327,-93.3123
"Northwestern Michigan College,"215 E State St Traverse City MI","49684","@nmc.edu",44.7631,-85.620598
"Northwestern Oklahoma State University","709 Oklahoma Blvd Alva Oklahoma 73717-2799","73717","@nwosu.edu",36.7975,-98.6688
"Northwestern Polytechnic University","47671 Westinghouse Drive Fremont California 94539","94539","@npu.edu",37.5141,-121.9276
"Northwestern State University of Louisiana,"State Route 6 Br Natchitoches LA","71457","@nsula.edu",31.760599,-93.086098
"Northwestern Technical College,"714 Old Ga-27 Rock Spring GA","30739",@ntcmn.edu ,34.8242,-85.242798
"Northwestern University,"1286 Dempster St Evanston IL","60201","@northwestern.edu",42.0411,-87.690002
"Northwood University","1114 W FM 1382 Cedar Hill Texas 75104-1204","75104","@northwood.edu",32.6134,-96.9679
"Norwich University","158 Harmon Drive Northfield Vermont 05663-1035","05663","@norwich.edu",44.1384,-72.6597
"Notre Dame College","4545 College Rd Cleveland Ohio 44121-4293","44121","@ndc.edu",41.5057,-81.5159
"Notre Dame de Namur University","1500 Ralston Ave Belmont California 94002-1908","94002","@ndnu.edu",37.5145,-122.2863
"Nova Southeastern University","3301 College Ave Fort Lauderdale Florida 33314-7796","33314","@nsu.nova @nova.edu",26.0778,-80.2391
"Nunez Community College,"127 E Judge Perez Dr Chalmette LA","70043","@nunez.edu",29.942499,-89.963333
"Nyack College","1 South Blvd Nyack New York 10960-3698","10960","@nyack.edu",41.0862,-73.9291
"Oak Hills Christian College,"124 6th St NW Bemidji MN","56601","@oakhills.edu",47.473598,-94.879997
*"Oakland City University,"143 N Main St Oakland City IN","47660","@oak.edu",38.3386,-87.345001
*"Oakland Community College,"39977 Woodward Ave Bloomfield Hills MI","48304",,42.583599,-83.245598
"Oakland University","Rochester Hills Michigan 48309-4401","48309","@oakland.edu",42.672685,-83.21897
"Oakton Community College,"1633 Henry Ave Des Plaines IL","60016","@oakton.edu",42.033298,-87.883301
"Oakwood University,"W Spring St SW Huntsville AL","35801","@oakwood.edu",34.730301,-86.586098
"Oberlin College","70 N Professor St Oberlin Ohio 44074","44074","@oberlin.edu",41.2852,-82.2275
"Oblate School of Theology,"173 E Main Plz San Antonio TX","78205","@ost.edu",29.423901,-98.493301
*"Occidental College,"107 E 1st St Los Angeles CA","90012",@oxy.edu @pacificu.edu @oxy.edu @geragos.com @gmail.com ,34.0522,-118.242798
"Ocean County College,"84 Main St Toms River NJ","08753","@ocean.edu",39.953602,-74.198303
"Ocean County Vocational-Technical School,"84 Main St Toms River NJ","08753","@mail.ocvts.edu",39.953602,-74.198303
"Odessa College,"Us Highway 385 Odessa TX","79761","@odessa.edu",31.8456,-102.367203
"Ogden-Weber Applied Technology College,"2386 Grant Ave Ogden UT","84401","@owatc.edu",41.223099,-111.973099
"Ogeechee Technical College,"Jones Lane Memorial Hwy Statesboro GA","30458","@ogeecheetech.edu",32.4486,-81.783302
"Oglethorpe University","4484 Peachtree Rd NE Atlanta Georgia 30319-2797","30319","@oglethorpe.edu",33.8735,-84.3309
"Ohio Christian University","1476 Lancaster Pike Circleville Ohio 43113","43113","@ohiochristian.edu",39.5993,-82.9377
"Ohio College of Podiatric Medicine","6000 Rockside Woods Boulevard Independence Ohio 44131","44131","@ocpm.edu",41.3843,-81.6584
"Ohio Northern University","525 S. Main St Ada Ohio 45810-1599","45810","@onu.edu",40.7662,-83.8233
"Ohio State University-Lima Campus","4240 Campus Dr Lima Ohio 45804","45804","@osu.edu",40.7236,-84.0855
"Ohio State University-Main Campus","190 N. Oval Mall Columbus Ohio 43210","43210","@osu.edu",40.0028,-83.0212
"Ohio State University-Mansfield Campus","1760 University Drive Mansfield Ohio 44906","44906","@osu.edu",40.7654,-82.5669
"Ohio State University-Marion Campus","1465 Mount Vernon Ave Marion Ohio 43302-5695","43302","@osu.edu",40.5809,-83.0895
"Ohio State University-Newark Campus","1179 University Dr Newark Ohio 43055","43055","@osu.edu",40.0746,-82.4073
"Ohio University-Chillicothe Campus","101 University Drive Chillicothe Ohio 45601-0629","45601","@ohio.edu",39.3323,-82.9782
"Ohio University-Eastern Campus","45425 National Rd W Saint Clairsville Ohio 43950","43950","@ohio.edu",40.0844,-80.9106
"Ohio University-Lancaster Campus","1570 Granville Pike Lancaster Ohio 43130-1037","43130","@ohio.edu",39.7376,-82.5885
"Ohio University-Main Campus","Athens Ohio 45701-2979","45701","@ohio.edu",39.3271,-82.1015
"Ohio University-Southern Campus","1804 Liberty Ave Ironton Ohio 45638","45638","@ohio.edu",38.5363,-82.6688
"Ohio University-Zanesville Campus","1425 Newark Rd Zanesville Ohio 43701","43701","@ohio.edu",39.9486,-82.0091
"Ohio Valley College of Technology,"523 Broadway East Liverpool OH","43920","@ovct.edu",40.618599,-80.577499
"Ohio Valley University,"3182 Grand Central Ave Vienna WV","26105","@ovu.edu",39.3269,-81.548599
"Ohio Wesleyan University,"4805 Critchfield Rd Delaware OH","43338","@owu.edu",40.525909,-82.797897
"Ohlone College,"39034 Fremont Blvd Fremont CA","94538","@ohlone.edu",37.548302,-121.987503
"Okaloosa Applied Technology Center,"134 1st St SW Fort Walton Beach FL","32548","@mail.okaloo.edu",30.4056,-86.618896
"Okefenokee Technical College,"791 Plant Ave Waycross GA","31501","@okefenokeetech.edu",31.213301,-82.354202
"Oklahoma Baptist University,"118 S Beard St Shawnee OK","74801","@okbu.edu",35.327202,-96.925003
"Oklahoma City University","2501 N Blackwelder Oklahoma City Oklahoma 73106-1402","73106","@okstate.edu",35.4947,-97.5389
"Oklahoma Panhandle State University","323 Eagle Ave Goodwell Oklahoma 73939-0430","73939","@opsu.edu",36.755,-101.7566
"Oklahoma State University Center for Health Sciences,"82 W 2nd St S Tulsa OK","74103","@okstate.edu",36.1539,-95.9925
"Oklahoma State University Institute of Technology-Okmulgee,"113 S Wood Dr Okmulgee OK","74447","@okstate.edu",35.623299,-95.960297
"Oklahoma State University-Main Campus,"141 E 6th Ave Stillwater OK","74074","@okstate.edu",36.115601,-97.058098
"Oklahoma State University-Oklahoma City","900 N Portland Oklahoma City Oklahoma 73107-6195","73107","@okstate.edu",35.4753,-97.5831
"Oklahoma Wesleyan University","2201 Silver Lake Rd Bartlesville Oklahoma 74006-6299","74006","@okwu.edu",36.7183,-95.9534
"Old Dominion University,"191 St Paul's Blvd Norfolk VA","23510","@odu.edu",36.846699,-76.285599
"Olivet College","320 South Main Street Olivet Michigan 49076","49076","@olivetcollege.edu",42.4412,-84.9019
"Olivet Nazarene University","One University Avenue Bourbonnais Illinois 60914-2271","60914","@olivet.edu",41.1704,-87.8739
"Olympic College,"886 6th St Bremerton WA","98337","@olympic.edu",47.567501,-122.631401
"Omnitech Institute,"599 N McDonough St Decatur GA","30030","@omnitech.edu",33.7747,-84.296402
"Onondaga Community College,"379 E Onondaga St Syracuse NY","13202","@sunyocc.edu" ,43.0481,-76.147797
"Oral Roberts University,"6417 NE 71st St Tulsa OK","73141","@oru.edu",35.5485,-97.415001
"Orange Coast College,"100 Magnolia St Costa Mesa CA","92627","@mail.occ.edu",33.641102,-117.917801
"Orangeburg Calhoun Technical College,"580 Whitman St SE Orangeburg SC","29115","@octech.edu",33.491698,-80.855797
"Oregon Coast Community College,"89 NE Avery St Newport OR","97365","@occc.cc",44.636902,-124.0522
"Oregon College of Art and Craft","8245 SW Barnes Rd Portland Oregon 97225","97225","@ocac.edu",45.5026,-122.7711
"Oregon Health & Science University,"119 124 Frst Portland OR","72727","@ohsu.edu",35.7892,-93.942802
"Oregon Institute of Technology","3201 Campus Drive Klamath Falls Oregon 97601-8801","97601","@oit.edu",42.2542,-121.782
"Oregon State University","Corvallis Oregon 97331","97331","@oregonstate.edu",44.5642,-123.2801
"Otero Junior College,"17 W 4th St La Junta CO","81050","@ojc.edu",37.985001,-103.543297
"Otis College of Art and Design","9045 Lincoln Blvd Los Angeles California 90045-3505","90045","@otis.edu",33.9574,-118.4172
"Ottawa University","1001 South Cedar Ottawa Kansas 66067-3399","66067","@ottawa.edu",38.6027,-95.2657
"Ottawa University-Jeffersonville","287 Quarter Master Court Jeffersonville Indiana 47130","47130","@ottowa.edu",38.3124,-85.7164
"Ottawa University-Kansas City","4370 W. 109th Street Suite 200 Overland Park Kansas 66211","66211","@ottawa.edu",38.9232,-94.6337
"Ottawa University-Milwaukee","245 South Executive Drive Suite 110 Brookfield Wisconsin 53005","53005","@ottawa.edu",43.0595,-88.0984
"Ottawa University-Phoenix","10020 North 25th Avenue Phoenix Arizona 85021","85021","@ottawa.edu",33.559,-112.0932
"Otterbein College","One Otterbein College Westerville Ohio 43081","43081","@otterbein.edu",40.1093,-82.9118
"Ouachita Baptist University,"125 S 6th St Arkadelphia AR","71923","@obu.edu",34.1208,-93.053596
"Owens Community College,"429 Louisiana Ave Perrysburg OH","43551","@owens.edu",41.5569,-83.627197
*"Oxnard College,"515 Meta St Oxnard CA","93030",@nattc.org ,34.197498,-119.176102
"Ozark Christian College","1111 N Main St Joplin Missouri 64801","64801","@occ.edu",37.0969,-94.4986
"Ozarka College,"Locus Melbourne AR","72556","@ozarka.edu",36.059441,-91.908333
"Pace University-New York","1 Pace Plaza New York New York 10038-1598","10038","@pace.edu",40.7116,-74.0055
"Pacific Graduate School of Psychology","405 Broadway St. Redwood City California 94063","94063","@pgsp.edu",37.4842,-122.2164
"Pacific Lutheran Theological Seminary","2770 Marin Ave Berkeley California 94708-1597","94708","@plts.edu",37.8973,-122.2586
"Pacific Lutheran University,"990 S Fawcett Ave Tacoma WA","98402","@plu.edu",47.253101,-122.4431
"Pacific Northwest College of Art","1241 NW Johnson Portland Oregon 97209-3023","97209","@pacificu.edu",45.5287,-122.6838
"Pacific Oaks College","5 Westmoreland Pl Pasadena California 91103","91103","@pacificoaks.edu",34.1649,-118.1601
"Pacific School of Religion","1798 Scenic Ave Berkeley California 94709","94709","@psr.edu",37.8791,-122.2664
"Pacific Union College","One Angwin Ave Angwin California 94508-9707","94508","@puc.edu",38.5702,-122.4424
"Pacific University","2043 College Way Forest Grove Oregon 97116","97116","@pacific.edu",45.5361,-123.1255
"Pacifica Graduate Institute","249 Lambert Rd Carpinteria California 93013","93013","@pacifica.edu",34.4005,-119.5192
"Paine College","1235 15th St Augusta Georgia 30901-3182","30901","@mail.paine.edu",33.458599,-81.9576
"Palm Beach Atlantic University-West Palm Beach","901 S. Flagler Drive West Palm Beach Florida 33401","33401","@pbac.edu",26.7119,-80.0629
"Palomar College,"209 W Mission Rd San Marcos CA","92069","@palomar.edu",33.143299,-117.165298
"Pamlico Community College,"State Route 306 Grantsboro NC","28529","@pamlicocc.edu",35.140301,-76.842796
"Panola College,"Panola St Carthage TX","75633","@panola.edu",32.1572,-94.337196
"Pardee Rand Graduate School of Policy Studies,"1434 9th St Santa Monica CA","90401","@prgs.edu",34.019402,-118.490303
"Park University","8700 NW River Park Dr Parkville Missouri 64152-3795","64152","@park.edu",39.1926,-94.674
"Pasadena City College,"Thurgood Marshall St Pasadena CA","91101","@pasadena.edu",34.1478,-118.1436
"Pasco-Hernando Community College,"5742 Tennessee Ave New Port Richey FL","34652","@phcc.edu",28.2439,-82.719398
*"Passaic County Community College,"197 Washington St Paterson NJ","07505","@pccc.cc","@pccc.edu",40.916698,-74.172203
"Patricia Stevens College","330 North Fourth Street Suite 306 Saint Louis Missouri 63102-2008","63102","@stevens.edu",38.6283,-90.1873
*"Patrick Henry Community College,"Hatchett Rd Martinsville VA","24112",@ph.vccs,36.691399,-79.872803
"Patten University","2433 Coolidge Ave Oakland California 94601","94601","@patten.edu",37.7777,-122.2188
*"Paul D Camp Community College,"125 W 2nd Ave Franklin VA","23851",@pc.vccs @pc.vccs @franklinsouthamptonva.com ,36.677502,-76.922798
"Paul Quinn College","3837 Simpson Stuart Rd Dallas Texas 75241","75241","@pqc.edu",32.668799,-96.7756
"Peace College","15 E Peace St Raleigh North Carolina 27604-1194","27604","@peace.edu",35.7881,-78.6375
*"Pearl River Community College,"641 S Main St Poplarville MS","39470",@bellsouth.net @wtok.com ,30.84,-89.534203
*"Peirce College," Philadelphia PA","19102",@pierce.ctc @pierce.laccd ,39.952202,-75.1642
"Peninsula College","1502 E Lauridsen Blvd Port Angeles Washington 98362","98362","@pencol.edu",48.0966,-123.38
"Pennsylvania College of Technology,"14 W 3rd St Williamsport PA","17701","@pct.edu",41.2411,-77.001404
"Pennsylvania Highlands Community College,"206 Walnut St Johnstown PA","15901","@pennhighlands.edu",40.326698,-78.922203
*"Pennsylvania Institute of Technology,"79 E Baltimore Ave Media PA","19063",@temple.edu ,39.916698,-75.3881
"Pennsylvania State University-Brandywine","25 Yearsley Mill Rd Media Pennsylvania 19063-5522","19063","@psu.edu",39.9255,-75.4473
"Pennsylvania State University-College of Medicine","500 University Dr Hershey Pennsylvania 17033-2360","17033","@psu.edu",40.2681,-76.6742
"Pennsylvania State University-Main Campus,"Bigler Rd University Park PA","16802","@psu.edu",40.801899,-77.856697
"Pennsylvania State University-Penn State Abington","1600 Woodland Rd Abington Pennsylvania 19001-3918","19001","@psu.edu",40.1173,-75.1121
"Pennsylvania State University-Penn State Altoona","3000 Ivyside Pk Altoona Pennsylvania 16601-3777","16601","@psu.edu",40.5384,-78.4051
"Pennsylvania State University-Penn State Beaver,"1606 Pennsylvania Ave Monaca PA","15061",@psu.edu ,40.687199,-80.271698
"Pennsylvania State University-Penn State Berks","Tulpehocken Rd Reading Pennsylvania 19610-1016","19610","@psu.edu",40.3586,-75.9685
"Pennsylvania State University-Penn State Dubois","One College Place Dubois Pennsylvania 15801-2597","15801","@psu.edu",41.1269,-78.7532
"Pennsylvania State University-Penn State Erie-Behrend College,"574 State St Erie PA","16501","@psu.edu",42.1292,-80.085297
"Pennsylvania State University-Penn State Fayette- Eberly Campus","One University Dr Route 119 North Uniontown Pennsylvania 15401-0519","15401","@psu.edu",39.8974,-79.7332
"Pennsylvania State University-Penn State Great Valley","30 E Swedesford Rd Malvern Pennsylvania 19355-1488","19355","@psu.edu",40.0552,-75.5195
"Pennsylvania State University-Penn State Greater Allegheny","4000 University Dr McKeesport Pennsylvania 15131-7644","15131","@psu.edu",40.3444,-79.8264
